startzeit,endzeit,messstelle,messwert,messstationid,indikator
2025-12-15T15:00:00+00:00,2025-12-15T16:00:00+00:00,"Konstanz, Wallgutstrasse",12.46,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-15T16:00:00+00:00,2025-12-15T17:00:00+00:00,"Konstanz, Wallgutstrasse",11.01,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-15T19:00:00+00:00,2025-12-15T20:00:00+00:00,"Konstanz, Wallgutstrasse",16.69,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-14T00:00:00+00:00,2025-12-14T01:00:00+00:00,"Konstanz, Wallgutstrasse",0.6,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T01:00:00+00:00,2025-12-14T02:00:00+00:00,"Konstanz, Wallgutstrasse",0.57,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T10:00:00+00:00,2025-12-14T11:00:00+00:00,"Konstanz, Wallgutstrasse",1.48,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T13:00:00+00:00,2025-12-14T14:00:00+00:00,"Konstanz, Wallgutstrasse",1.95,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T14:00:00+00:00,2025-12-14T15:00:00+00:00,"Konstanz, Wallgutstrasse",2.11,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T17:00:00+00:00,2025-12-14T18:00:00+00:00,"Konstanz, Wallgutstrasse",1.7,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T19:00:00+00:00,2025-12-14T20:00:00+00:00,"Konstanz, Wallgutstrasse",0.61,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T21:00:00+00:00,2025-12-14T22:00:00+00:00,"Konstanz, Wallgutstrasse",0.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T22:00:00+00:00,2025-12-14T23:00:00+00:00,"Konstanz, Wallgutstrasse",0.44,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T23:00:00+00:00,2025-12-15T00:00:00+00:00,"Konstanz, Wallgutstrasse",0.54,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T00:00:00+00:00,2025-12-15T01:00:00+00:00,"Konstanz, Wallgutstrasse",0.39,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T04:00:00+00:00,2025-12-15T05:00:00+00:00,"Konstanz, Wallgutstrasse",0.47,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T07:00:00+00:00,2025-12-15T08:00:00+00:00,"Konstanz, Wallgutstrasse",5.37,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T11:00:00+00:00,2025-12-15T12:00:00+00:00,"Konstanz, Wallgutstrasse",4.65,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T15:00:00+00:00,2025-12-15T16:00:00+00:00,"Konstanz, Wallgutstrasse",5.13,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T16:00:00+00:00,2025-12-15T17:00:00+00:00,"Konstanz, Wallgutstrasse",2.49,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T17:00:00+00:00,2025-12-15T18:00:00+00:00,"Konstanz, Wallgutstrasse",5.03,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T19:00:00+00:00,2025-12-15T20:00:00+00:00,"Konstanz, Wallgutstrasse",3.63,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T20:00:00+00:00,2025-12-15T21:00:00+00:00,"Konstanz, Wallgutstrasse",2.57,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-15T22:00:00+00:00,2025-12-15T23:00:00+00:00,"Konstanz, Wallgutstrasse",0.89,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-14T01:00:00+00:00,2025-12-14T02:00:00+00:00,"Konstanz, Wallgutstrasse",18.86,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-14T11:00:00+00:00,2025-12-14T12:00:00+00:00,"Konstanz, Wallgutstrasse",20.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-14T12:00:00+00:00,2025-12-14T13:00:00+00:00,"Konstanz, Wallgutstrasse",18.96,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-14T13:00:00+00:00,2025-12-14T14:00:00+00:00,"Konstanz, Wallgutstrasse",19.22,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-14T19:00:00+00:00,2025-12-14T20:00:00+00:00,"Konstanz, Wallgutstrasse",17.42,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-15T02:00:00+00:00,2025-12-15T03:00:00+00:00,"Konstanz, Wallgutstrasse",16.82,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-15T03:00:00+00:00,2025-12-15T04:00:00+00:00,"Konstanz, Wallgutstrasse",18.77,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-15T11:00:00+00:00,2025-12-15T12:00:00+00:00,"Konstanz, Wallgutstrasse",16.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-15T20:00:00+00:00,2025-12-15T21:00:00+00:00,"Konstanz, Wallgutstrasse",18.11,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-14T00:00:00+00:00,2025-12-14T01:00:00+00:00,"Konstanz, Wallgutstrasse",27.12,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-14T12:00:00+00:00,2025-12-14T13:00:00+00:00,"Konstanz, Wallgutstrasse",25.33,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-14T13:00:00+00:00,2025-12-14T14:00:00+00:00,"Konstanz, Wallgutstrasse",25.82,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-14T14:00:00+00:00,2025-12-14T15:00:00+00:00,"Konstanz, Wallgutstrasse",24.89,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-14T20:00:00+00:00,2025-12-14T21:00:00+00:00,"Konstanz, Wallgutstrasse",22.71,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-15T02:00:00+00:00,2025-12-15T03:00:00+00:00,"Konstanz, Wallgutstrasse",21.98,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-15T07:00:00+00:00,2025-12-15T08:00:00+00:00,"Konstanz, Wallgutstrasse",18.97,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-15T12:00:00+00:00,2025-12-15T13:00:00+00:00,"Konstanz, Wallgutstrasse",21.45,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-15T14:00:00+00:00,2025-12-15T15:00:00+00:00,"Konstanz, Wallgutstrasse",18.64,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-15T17:00:00+00:00,2025-12-15T18:00:00+00:00,"Konstanz, Wallgutstrasse",8.14,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-15T18:00:00+00:00,2025-12-15T19:00:00+00:00,"Konstanz, Wallgutstrasse",4.46,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-15T19:00:00+00:00,2025-12-15T20:00:00+00:00,"Konstanz, Wallgutstrasse",8.95,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-14T03:00:00+00:00,2025-12-14T04:00:00+00:00,"Konstanz, Wallgutstrasse",11.33,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T04:00:00+00:00,2025-12-14T05:00:00+00:00,"Konstanz, Wallgutstrasse",13.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T09:00:00+00:00,2025-12-14T10:00:00+00:00,"Konstanz, Wallgutstrasse",8.43,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T13:00:00+00:00,2025-12-14T14:00:00+00:00,"Konstanz, Wallgutstrasse",9.41,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T16:00:00+00:00,2025-12-14T17:00:00+00:00,"Konstanz, Wallgutstrasse",9.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T17:00:00+00:00,2025-12-14T18:00:00+00:00,"Konstanz, Wallgutstrasse",8.94,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T18:00:00+00:00,2025-12-14T19:00:00+00:00,"Konstanz, Wallgutstrasse",10.19,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T20:00:00+00:00,2025-12-14T21:00:00+00:00,"Konstanz, Wallgutstrasse",7.33,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T21:00:00+00:00,2025-12-14T22:00:00+00:00,"Konstanz, Wallgutstrasse",6.46,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-14T22:00:00+00:00,2025-12-14T23:00:00+00:00,"Konstanz, Wallgutstrasse",7.15,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-15T01:00:00+00:00,2025-12-15T02:00:00+00:00,"Konstanz, Wallgutstrasse",8.62,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-15T05:00:00+00:00,2025-12-15T06:00:00+00:00,"Konstanz, Wallgutstrasse",7.61,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-15T11:00:00+00:00,2025-12-15T12:00:00+00:00,"Konstanz, Wallgutstrasse",8.87,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-15T16:00:00+00:00,2025-12-15T17:00:00+00:00,"Konstanz, Wallgutstrasse",8.38,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-15T19:00:00+00:00,2025-12-15T20:00:00+00:00,"Konstanz, Wallgutstrasse",11.68,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-15T21:00:00+00:00,2025-12-15T22:00:00+00:00,"Konstanz, Wallgutstrasse",11.59,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-12-16T00:00:00+00:00,2025-12-16T01:00:00+00:00,"Konstanz, Wallgutstrasse",15.57,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T01:00:00+00:00,2025-12-16T02:00:00+00:00,"Konstanz, Wallgutstrasse",14.64,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T06:00:00+00:00,2025-12-16T07:00:00+00:00,"Konstanz, Wallgutstrasse",8.96,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T08:00:00+00:00,2025-12-16T09:00:00+00:00,"Konstanz, Wallgutstrasse",9.2,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T09:00:00+00:00,2025-12-16T10:00:00+00:00,"Konstanz, Wallgutstrasse",7.93,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T10:00:00+00:00,2025-12-16T11:00:00+00:00,"Konstanz, Wallgutstrasse",10.17,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T11:00:00+00:00,2025-12-16T12:00:00+00:00,"Konstanz, Wallgutstrasse",8.25,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T13:00:00+00:00,2025-12-16T14:00:00+00:00,"Konstanz, Wallgutstrasse",11.8,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T17:00:00+00:00,2025-12-16T18:00:00+00:00,"Konstanz, Wallgutstrasse",14.55,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T18:00:00+00:00,2025-12-16T19:00:00+00:00,"Konstanz, Wallgutstrasse",15.56,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T21:00:00+00:00,2025-12-16T22:00:00+00:00,"Konstanz, Wallgutstrasse",16.87,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T23:00:00+00:00,2025-12-17T00:00:00+00:00,"Konstanz, Wallgutstrasse",13.94,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-17T00:00:00+00:00,2025-12-17T01:00:00+00:00,"Konstanz, Wallgutstrasse",14.92,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-17T03:00:00+00:00,2025-12-17T04:00:00+00:00,"Konstanz, Wallgutstrasse",18.33,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-17T04:00:00+00:00,2025-12-17T05:00:00+00:00,"Konstanz, Wallgutstrasse",19.09,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-17T08:00:00+00:00,2025-12-17T09:00:00+00:00,"Konstanz, Wallgutstrasse",22.62,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-12-16T04:00:00+00:00,2025-12-16T05:00:00+00:00,"Konstanz, Wallgutstrasse",18.88,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-16T05:00:00+00:00,2025-12-16T06:00:00+00:00,"Konstanz, Wallgutstrasse",19.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-16T07:00:00+00:00,2025-12-16T08:00:00+00:00,"Konstanz, Wallgutstrasse",22.84,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-16T09:00:00+00:00,2025-12-16T10:00:00+00:00,"Konstanz, Wallgutstrasse",23.02,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-16T10:00:00+00:00,2025-12-16T11:00:00+00:00,"Konstanz, Wallgutstrasse",22.15,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-16T15:00:00+00:00,2025-12-16T16:00:00+00:00,"Konstanz, Wallgutstrasse",21.91,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-16T23:00:00+00:00,2025-12-17T00:00:00+00:00,"Konstanz, Wallgutstrasse",15.28,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-17T00:00:00+00:00,2025-12-17T01:00:00+00:00,"Konstanz, Wallgutstrasse",15.89,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-17T04:00:00+00:00,2025-12-17T05:00:00+00:00,"Konstanz, Wallgutstrasse",17.05,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-17T05:00:00+00:00,2025-12-17T06:00:00+00:00,"Konstanz, Wallgutstrasse",17.76,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-17T08:00:00+00:00,2025-12-17T09:00:00+00:00,"Konstanz, Wallgutstrasse",18.46,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-17T12:00:00+00:00,2025-12-17T13:00:00+00:00,"Konstanz, Wallgutstrasse",21.76,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-17T15:00:00+00:00,2025-12-17T16:00:00+00:00,"Konstanz, Wallgutstrasse",25.68,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-17T16:00:00+00:00,2025-12-17T17:00:00+00:00,"Konstanz, Wallgutstrasse",27.11,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-17T23:00:00+00:00,2025-12-18T00:00:00+00:00,"Konstanz, Wallgutstrasse",15.42,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-12-16T00:00:00+00:00,2025-12-16T01:00:00+00:00,"Konstanz, Wallgutstrasse",10.25,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-16T02:00:00+00:00,2025-12-16T03:00:00+00:00,"Konstanz, Wallgutstrasse",10.06,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-16T05:00:00+00:00,2025-12-16T06:00:00+00:00,"Konstanz, Wallgutstrasse",12.9,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-16T06:00:00+00:00,2025-12-16T07:00:00+00:00,"Konstanz, Wallgutstrasse",18.71,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-16T10:00:00+00:00,2025-12-16T11:00:00+00:00,"Konstanz, Wallgutstrasse",25.48,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-16T13:00:00+00:00,2025-12-16T14:00:00+00:00,"Konstanz, Wallgutstrasse",22.52,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,"Konstanz, Wallgutstrasse",21.11,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-16T21:00:00+00:00,2025-12-16T22:00:00+00:00,"Konstanz, Wallgutstrasse",34.0,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-17T00:00:00+00:00,2025-12-17T01:00:00+00:00,"Konstanz, Wallgutstrasse",33.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-17T05:00:00+00:00,2025-12-17T06:00:00+00:00,"Konstanz, Wallgutstrasse",27.6,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-17T11:00:00+00:00,2025-12-17T12:00:00+00:00,"Konstanz, Wallgutstrasse",48.2,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-17T12:00:00+00:00,2025-12-17T13:00:00+00:00,"Konstanz, Wallgutstrasse",51.23,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-17T15:00:00+00:00,2025-12-17T16:00:00+00:00,"Konstanz, Wallgutstrasse",57.46,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-17T20:00:00+00:00,2025-12-17T21:00:00+00:00,"Konstanz, Wallgutstrasse",58.83,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-17T21:00:00+00:00,2025-12-17T22:00:00+00:00,"Konstanz, Wallgutstrasse",61.67,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-12-16T00:00:00+00:00,2025-12-16T01:00:00+00:00,"Konstanz, Wallgutstrasse",0.68,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-16T02:00:00+00:00,2025-12-16T03:00:00+00:00,"Konstanz, Wallgutstrasse",1.6,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-16T04:00:00+00:00,2025-12-16T05:00:00+00:00,"Konstanz, Wallgutstrasse",2.34,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-16T05:00:00+00:00,2025-12-16T06:00:00+00:00,"Konstanz, Wallgutstrasse",3.64,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-16T09:00:00+00:00,2025-12-16T10:00:00+00:00,"Konstanz, Wallgutstrasse",14.72,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,"Konstanz, Wallgutstrasse",13.37,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-16T16:00:00+00:00,2025-12-16T17:00:00+00:00,"Konstanz, Wallgutstrasse",16.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-16T18:00:00+00:00,2025-12-16T19:00:00+00:00,"Konstanz, Wallgutstrasse",20.56,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T00:00:00+00:00,2025-12-17T01:00:00+00:00,"Konstanz, Wallgutstrasse",30.89,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T05:00:00+00:00,2025-12-17T06:00:00+00:00,"Konstanz, Wallgutstrasse",22.84,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T07:00:00+00:00,2025-12-17T08:00:00+00:00,"Konstanz, Wallgutstrasse",46.87,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T12:00:00+00:00,2025-12-17T13:00:00+00:00,"Konstanz, Wallgutstrasse",49.7,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T13:00:00+00:00,2025-12-17T14:00:00+00:00,"Konstanz, Wallgutstrasse",35.49,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T17:00:00+00:00,2025-12-17T18:00:00+00:00,"Konstanz, Wallgutstrasse",41.0,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T18:00:00+00:00,2025-12-17T19:00:00+00:00,"Konstanz, Wallgutstrasse",64.42,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T21:00:00+00:00,2025-12-17T22:00:00+00:00,"Konstanz, Wallgutstrasse",63.5,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-17T22:00:00+00:00,2025-12-17T23:00:00+00:00,"Konstanz, Wallgutstrasse",50.52,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-12-16T02:00:00+00:00,2025-12-16T03:00:00+00:00,"Konstanz, Wallgutstrasse",13.28,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T05:00:00+00:00,2025-12-16T06:00:00+00:00,"Konstanz, Wallgutstrasse",12.69,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T08:00:00+00:00,2025-12-16T09:00:00+00:00,"Konstanz, Wallgutstrasse",12.97,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T12:00:00+00:00,2025-12-16T13:00:00+00:00,"Konstanz, Wallgutstrasse",13.35,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T13:00:00+00:00,2025-12-16T14:00:00+00:00,"Konstanz, Wallgutstrasse",13.52,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T15:00:00+00:00,2025-12-16T16:00:00+00:00,"Konstanz, Wallgutstrasse",12.49,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T16:00:00+00:00,2025-12-16T17:00:00+00:00,"Konstanz, Wallgutstrasse",11.54,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T18:00:00+00:00,2025-12-16T19:00:00+00:00,"Konstanz, Wallgutstrasse",11.71,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T22:00:00+00:00,2025-12-16T23:00:00+00:00,"Konstanz, Wallgutstrasse",10.13,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T23:00:00+00:00,2025-12-17T00:00:00+00:00,"Konstanz, Wallgutstrasse",8.03,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-17T00:00:00+00:00,2025-12-17T01:00:00+00:00,"Konstanz, Wallgutstrasse",8.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-17T13:00:00+00:00,2025-12-17T14:00:00+00:00,"Konstanz, Wallgutstrasse",11.26,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-17T16:00:00+00:00,2025-12-17T17:00:00+00:00,"Konstanz, Wallgutstrasse",14.59,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-17T17:00:00+00:00,2025-12-17T18:00:00+00:00,"Konstanz, Wallgutstrasse",15.59,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-17T22:00:00+00:00,2025-12-17T23:00:00+00:00,"Konstanz, Wallgutstrasse",9.69,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-12-16T00:00:00+00:00,2025-12-16T01:00:00+00:00,"Konstanz, Wallgutstrasse",12.97,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-16T04:00:00+00:00,2025-12-16T05:00:00+00:00,"Konstanz, Wallgutstrasse",5.24,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-16T09:00:00+00:00,2025-12-16T10:00:00+00:00,"Konstanz, Wallgutstrasse",3.38,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-16T14:00:00+00:00,2025-12-16T15:00:00+00:00,"Konstanz, Wallgutstrasse",4.61,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-16T15:00:00+00:00,2025-12-16T16:00:00+00:00,"Konstanz, Wallgutstrasse",2.05,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-16T16:00:00+00:00,2025-12-16T17:00:00+00:00,"Konstanz, Wallgutstrasse",0.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-16T18:00:00+00:00,2025-12-16T19:00:00+00:00,"Konstanz, Wallgutstrasse",0.06,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-16T20:00:00+00:00,2025-12-16T21:00:00+00:00,"Konstanz, Wallgutstrasse",0.26,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-16T23:00:00+00:00,2025-12-17T00:00:00+00:00,"Konstanz, Wallgutstrasse",0.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-17T04:00:00+00:00,2025-12-17T05:00:00+00:00,"Konstanz, Wallgutstrasse",0.0,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-17T06:00:00+00:00,2025-12-17T07:00:00+00:00,"Konstanz, Wallgutstrasse",0.0,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-12-17T07:00:00+00:00,2025-12-17T08:00:00+00:00,"Konstanz, Wallgutstrasse",0.31,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
