anfangszeit,pm25,zeitstempel_text
2021-08-30T07:00:00+00:00,5.3,30.08.2021 09:00:00
2021-08-30T10:00:00+00:00,3.1,30.08.2021 12:00:00
2021-08-30T11:00:00+00:00,3.4,30.08.2021 13:00:00
2021-08-30T21:00:00+00:00,10.4,30.08.2021 23:00:00
2021-08-31T10:30:00+00:00,12.5,31.08.2021 12:30:00
2021-08-31T14:30:00+00:00,6.3,31.08.2021 16:30:00
2021-09-01T01:30:00+00:00,11.8,01.09.2021 03:30:00
2021-09-01T03:00:00+00:00,16.0,01.09.2021 05:00:00
2021-09-01T07:30:00+00:00,14.0,01.09.2021 09:30:00
2021-09-01T10:30:00+00:00,9.6,01.09.2021 12:30:00
2021-09-01T11:00:00+00:00,8.4,01.09.2021 13:00:00
2021-09-01T12:00:00+00:00,7.3,01.09.2021 14:00:00
2021-09-02T06:30:00+00:00,18.4,02.09.2021 08:30:00
2021-09-03T17:00:00+00:00,5.5,03.09.2021 19:00:00
2021-09-03T22:00:00+00:00,8.6,04.09.2021 00:00:00
2021-09-04T01:00:00+00:00,10.7,04.09.2021 03:00:00
2021-09-04T05:00:00+00:00,13.4,04.09.2021 07:00:00
2021-09-05T04:30:00+00:00,11.5,05.09.2021 06:30:00
2021-09-05T07:00:00+00:00,10.8,05.09.2021 09:00:00
2021-09-08T03:00:00+00:00,10.7,08.09.2021 05:00:00
2021-09-08T05:00:00+00:00,12.4,08.09.2021 07:00:00
2021-09-08T06:00:00+00:00,12.9,08.09.2021 08:00:00
2021-09-08T06:30:00+00:00,13.0,08.09.2021 08:30:00
2021-09-08T10:30:00+00:00,10.7,08.09.2021 12:30:00
2021-09-09T07:30:00+00:00,13.0,09.09.2021 09:30:00
2021-09-10T16:00:00+00:00,11.4,10.09.2021 18:00:00
2021-09-10T18:30:00+00:00,14.1,10.09.2021 20:30:00
2021-09-10T21:00:00+00:00,11.8,10.09.2021 23:00:00
2021-09-11T12:30:00+00:00,7.5,11.09.2021 14:30:00
2021-09-11T19:00:00+00:00,6.3,11.09.2021 21:00:00
2021-09-12T06:30:00+00:00,6.0,12.09.2021 08:30:00
2021-09-12T11:00:00+00:00,3.9,12.09.2021 13:00:00
2021-09-12T17:30:00+00:00,3.8,12.09.2021 19:30:00
2021-09-13T02:30:00+00:00,7.7,13.09.2021 04:30:00
2022-06-16T22:00:00+00:00,7.3,17.06.2022 00:00:00
2022-07-02T22:00:00+00:00,4.6,03.07.2022 00:00:00
2022-04-10T02:30:00+00:00,4.6,10.04.2022 04:30:00
2022-04-10T23:00:00+00:00,4.4,11.04.2022 01:00:00
2022-04-11T09:00:00+00:00,2.6,11.04.2022 11:00:00
2022-04-11T16:30:00+00:00,1.4,11.04.2022 18:30:00
2022-04-12T09:00:00+00:00,4.2,12.04.2022 11:00:00
2022-04-13T04:00:00+00:00,4.5,13.04.2022 06:00:00
2022-04-13T06:00:00+00:00,5.1,13.04.2022 08:00:00
2022-04-14T06:30:00+00:00,6.2,14.04.2022 08:30:00
2022-04-14T09:00:00+00:00,5.5,14.04.2022 11:00:00
2022-04-14T14:30:00+00:00,10.3,14.04.2022 16:30:00
2022-04-14T17:30:00+00:00,11.1,14.04.2022 19:30:00
2022-04-14T23:30:00+00:00,17.8,15.04.2022 01:30:00
2022-04-15T02:00:00+00:00,18.3,15.04.2022 04:00:00
2022-04-15T05:30:00+00:00,15.2,15.04.2022 07:30:00
2022-04-15T14:30:00+00:00,3.9,15.04.2022 16:30:00
2022-04-16T05:30:00+00:00,5.4,16.04.2022 07:30:00
2022-04-16T06:30:00+00:00,5.5,16.04.2022 08:30:00
2022-04-16T14:00:00+00:00,1.8,16.04.2022 16:00:00
2022-04-16T19:30:00+00:00,4.0,16.04.2022 21:30:00
2022-04-17T02:30:00+00:00,5.9,17.04.2022 04:30:00
2022-04-17T15:30:00+00:00,1.4,17.04.2022 17:30:00
2022-04-17T17:00:00+00:00,1.8,17.04.2022 19:00:00
2022-04-18T02:00:00+00:00,4.5,18.04.2022 04:00:00
2022-04-18T03:30:00+00:00,4.3,18.04.2022 05:30:00
2022-04-18T18:30:00+00:00,2.5,18.04.2022 20:30:00
2022-04-19T02:30:00+00:00,4.5,19.04.2022 04:30:00
2022-04-19T22:00:00+00:00,4.7,20.04.2022 00:00:00
2022-04-19T23:00:00+00:00,4.5,20.04.2022 01:00:00
2022-04-20T02:00:00+00:00,3.9,20.04.2022 04:00:00
2022-04-20T21:00:00+00:00,6.7,20.04.2022 23:00:00
2022-04-21T04:30:00+00:00,8.3,21.04.2022 06:30:00
2022-04-21T16:00:00+00:00,8.3,21.04.2022 18:00:00
2022-04-22T04:00:00+00:00,7.5,22.04.2022 06:00:00
2022-04-22T15:00:00+00:00,15.9,22.04.2022 17:00:00
2022-04-22T15:30:00+00:00,16.0,22.04.2022 17:30:00
2022-04-23T05:00:00+00:00,26.7,23.04.2022 07:00:00
2022-04-23T10:00:00+00:00,23.4,23.04.2022 12:00:00
2022-04-23T10:30:00+00:00,24.1,23.04.2022 12:30:00
2022-04-24T01:00:00+00:00,0.6,24.04.2022 03:00:00
2022-04-24T05:30:00+00:00,0.4,24.04.2022 07:30:00
2022-04-27T12:30:00+00:00,7.7,27.04.2022 14:30:00
2022-04-27T23:30:00+00:00,4.1,28.04.2022 01:30:00
2022-04-28T06:00:00+00:00,7.6,28.04.2022 08:00:00
2022-04-28T07:30:00+00:00,10.8,28.04.2022 09:30:00
2022-04-28T13:30:00+00:00,5.7,28.04.2022 15:30:00
2022-04-28T15:30:00+00:00,2.9,28.04.2022 17:30:00
2022-04-29T03:00:00+00:00,8.9,29.04.2022 05:00:00
2022-04-29T13:30:00+00:00,6.3,29.04.2022 15:30:00
2022-04-30T05:00:00+00:00,8.5,30.04.2022 07:00:00
2022-04-30T13:30:00+00:00,15.4,30.04.2022 15:30:00
2022-05-01T14:00:00+00:00,7.8,01.05.2022 16:00:00
2022-05-02T01:30:00+00:00,18.0,02.05.2022 03:30:00
2022-05-02T04:00:00+00:00,12.8,02.05.2022 06:00:00
2022-05-03T03:30:00+00:00,13.6,03.05.2022 05:30:00
2022-05-03T09:30:00+00:00,17.4,03.05.2022 11:30:00
2022-05-03T16:30:00+00:00,3.4,03.05.2022 18:30:00
2022-05-03T17:00:00+00:00,3.7,03.05.2022 19:00:00
2022-05-04T01:00:00+00:00,7.7,04.05.2022 03:00:00
2022-05-04T02:30:00+00:00,8.2,04.05.2022 04:30:00
2022-05-04T21:00:00+00:00,7.0,04.05.2022 23:00:00
2022-05-05T04:30:00+00:00,11.7,05.05.2022 06:30:00
2022-05-05T06:30:00+00:00,7.5,05.05.2022 08:30:00
2022-05-06T04:00:00+00:00,16.7,06.05.2022 06:00:00
2022-05-06T07:30:00+00:00,19.8,06.05.2022 09:30:00
2022-05-07T00:30:00+00:00,19.4,07.05.2022 02:30:00
2022-05-07T08:00:00+00:00,16.8,07.05.2022 10:00:00
2022-05-07T18:30:00+00:00,11.1,07.05.2022 20:30:00
2022-05-07T19:00:00+00:00,12.1,07.05.2022 21:00:00
2022-05-16T02:30:00+00:00,4.4,16.05.2022 04:30:00
2022-05-18T05:00:00+00:00,7.5,18.05.2022 07:00:00
2022-05-18T06:00:00+00:00,7.0,18.05.2022 08:00:00
2022-05-18T15:30:00+00:00,2.6,18.05.2022 17:30:00
2022-05-18T16:00:00+00:00,2.3,18.05.2022 18:00:00
2022-05-20T21:30:00+00:00,12.2,20.05.2022 23:30:00
2022-05-21T05:00:00+00:00,5.9,21.05.2022 07:00:00
2022-05-21T19:00:00+00:00,1.9,21.05.2022 21:00:00
2022-05-22T23:00:00+00:00,2.5,23.05.2022 01:00:00
2022-05-23T03:00:00+00:00,4.6,23.05.2022 05:00:00
2022-05-23T09:00:00+00:00,7.2,23.05.2022 11:00:00
2022-05-23T18:30:00+00:00,2.5,23.05.2022 20:30:00
2022-05-27T14:30:00+00:00,2.0,27.05.2022 16:30:00
2022-05-29T06:00:00+00:00,4.2,29.05.2022 08:00:00
2022-05-29T20:00:00+00:00,2.1,29.05.2022 22:00:00
2022-05-30T16:00:00+00:00,1.9,30.05.2022 18:00:00
2022-06-01T04:30:00+00:00,6.5,01.06.2022 06:30:00
2022-06-01T09:30:00+00:00,3.5,01.06.2022 11:30:00
2022-06-01T23:00:00+00:00,6.5,02.06.2022 01:00:00
2022-06-02T02:30:00+00:00,10.9,02.06.2022 04:30:00
2022-07-03T12:00:00+00:00,1.9,03.07.2022 14:00:00
2022-07-03T13:00:00+00:00,1.7,03.07.2022 15:00:00
2022-07-03T13:30:00+00:00,1.7,03.07.2022 15:30:00
2022-07-03T14:00:00+00:00,1.8,03.07.2022 16:00:00
2022-07-03T14:30:00+00:00,1.8,03.07.2022 16:30:00
2022-07-03T16:30:00+00:00,1.8,03.07.2022 18:30:00
2022-07-03T18:30:00+00:00,1.9,03.07.2022 20:30:00
2022-07-03T20:30:00+00:00,2.2,03.07.2022 22:30:00
2022-07-03T23:30:00+00:00,2.5,04.07.2022 01:30:00
2022-07-04T00:00:00+00:00,2.5,04.07.2022 02:00:00
2022-07-04T03:00:00+00:00,2.9,04.07.2022 05:00:00
2022-07-04T04:00:00+00:00,3.1,04.07.2022 06:00:00
2022-07-04T06:30:00+00:00,3.5,04.07.2022 08:30:00
2022-07-04T09:30:00+00:00,4.4,04.07.2022 11:30:00
2022-07-04T10:00:00+00:00,4.2,04.07.2022 12:00:00
2022-07-04T13:30:00+00:00,3.5,04.07.2022 15:30:00
2022-07-04T15:00:00+00:00,3.4,04.07.2022 17:00:00
2022-07-04T17:00:00+00:00,3.6,04.07.2022 19:00:00
2022-07-04T17:30:00+00:00,3.6,04.07.2022 19:30:00
2022-07-04T18:30:00+00:00,3.8,04.07.2022 20:30:00
2022-07-04T20:00:00+00:00,3.6,04.07.2022 22:00:00
2022-07-04T21:00:00+00:00,4.2,04.07.2022 23:00:00
2022-07-04T22:30:00+00:00,3.2,05.07.2022 00:30:00
2022-07-05T01:30:00+00:00,2.8,05.07.2022 03:30:00
2022-07-05T03:30:00+00:00,2.2,05.07.2022 05:30:00
2022-07-05T06:00:00+00:00,2.2,05.07.2022 08:00:00
2022-07-05T06:30:00+00:00,2.6,05.07.2022 08:30:00
2022-07-05T07:30:00+00:00,2.6,05.07.2022 09:30:00
2022-07-05T08:30:00+00:00,2.4,05.07.2022 10:30:00
2022-07-05T09:00:00+00:00,2.4,05.07.2022 11:00:00
2022-07-05T10:00:00+00:00,2.6,05.07.2022 12:00:00
2022-07-05T11:30:00+00:00,2.5,05.07.2022 13:30:00
2022-07-05T12:00:00+00:00,2.5,05.07.2022 14:00:00
2022-07-05T12:30:00+00:00,,05.07.2022 14:30:00
2022-07-05T13:00:00+00:00,,05.07.2022 15:00:00
2022-07-05T14:00:00+00:00,,05.07.2022 16:00:00
2022-07-05T14:30:00+00:00,,05.07.2022 16:30:00
2022-07-05T15:00:00+00:00,,05.07.2022 17:00:00
2022-07-05T16:30:00+00:00,,05.07.2022 18:30:00
2022-07-05T21:00:00+00:00,,05.07.2022 23:00:00
2022-07-05T23:30:00+00:00,,06.07.2022 01:30:00
2022-07-06T01:00:00+00:00,,06.07.2022 03:00:00
2022-07-06T03:00:00+00:00,,06.07.2022 05:00:00
2022-07-06T04:00:00+00:00,,06.07.2022 06:00:00
2022-07-06T04:30:00+00:00,,06.07.2022 06:30:00
2022-07-06T06:30:00+00:00,,06.07.2022 08:30:00
2022-07-06T07:30:00+00:00,,06.07.2022 09:30:00
2022-07-06T08:30:00+00:00,,06.07.2022 10:30:00
2022-07-06T09:00:00+00:00,,06.07.2022 11:00:00
2022-07-06T09:30:00+00:00,,06.07.2022 11:30:00
2022-07-06T10:00:00+00:00,,06.07.2022 12:00:00
2022-04-10T01:00:00+00:00,3.9,10.04.2022 03:00:00
2022-04-10T03:30:00+00:00,4.2,10.04.2022 05:30:00
2022-04-10T06:30:00+00:00,8.3,10.04.2022 08:30:00
2022-04-10T19:30:00+00:00,2.3,10.04.2022 21:30:00
2022-04-11T12:00:00+00:00,1.8,11.04.2022 14:00:00
2022-04-11T12:30:00+00:00,1.8,11.04.2022 14:30:00
2022-04-12T03:00:00+00:00,3.6,12.04.2022 05:00:00
2022-04-12T13:00:00+00:00,2.8,12.04.2022 15:00:00
2022-04-13T01:00:00+00:00,9.3,13.04.2022 03:00:00
2022-04-13T11:30:00+00:00,2.0,13.04.2022 13:30:00
2022-04-13T12:30:00+00:00,2.1,13.04.2022 14:30:00
2022-04-14T07:00:00+00:00,6.7,14.04.2022 09:00:00
2022-04-14T15:30:00+00:00,8.5,14.04.2022 17:30:00
2022-04-14T20:30:00+00:00,16.2,14.04.2022 22:30:00
2022-04-15T10:30:00+00:00,15.7,15.04.2022 12:30:00
2022-04-16T01:30:00+00:00,7.7,16.04.2022 03:30:00
2022-04-16T06:00:00+00:00,5.4,16.04.2022 08:00:00
2022-04-16T11:30:00+00:00,3.9,16.04.2022 13:30:00
2022-04-16T22:30:00+00:00,3.7,17.04.2022 00:30:00
2022-04-17T11:30:00+00:00,4.2,17.04.2022 13:30:00
2022-04-17T18:00:00+00:00,1.9,17.04.2022 20:00:00
2022-04-18T14:30:00+00:00,2.4,18.04.2022 16:30:00
2022-04-19T01:00:00+00:00,4.2,19.04.2022 03:00:00
2022-04-19T06:30:00+00:00,6.5,19.04.2022 08:30:00
2022-04-19T08:00:00+00:00,6.0,19.04.2022 10:00:00
2022-04-19T09:30:00+00:00,5.6,19.04.2022 11:30:00
2022-04-19T17:00:00+00:00,2.0,19.04.2022 19:00:00
2022-04-21T20:30:00+00:00,7.2,21.04.2022 22:30:00
2022-04-21T21:00:00+00:00,6.8,21.04.2022 23:00:00
2022-04-22T18:00:00+00:00,14.9,22.04.2022 20:00:00
2022-04-22T23:00:00+00:00,22.1,23.04.2022 01:00:00
2022-04-23T02:30:00+00:00,21.2,23.04.2022 04:30:00
2022-04-23T12:00:00+00:00,24.0,23.04.2022 14:00:00
2022-04-23T17:00:00+00:00,21.2,23.04.2022 19:00:00
2022-04-23T23:30:00+00:00,16.2,24.04.2022 01:30:00
2022-04-24T17:30:00+00:00,2.4,24.04.2022 19:30:00
2022-04-24T19:00:00+00:00,2.6,24.04.2022 21:00:00
2022-04-25T14:30:00+00:00,6.3,25.04.2022 16:30:00
2022-04-25T19:30:00+00:00,5.0,25.04.2022 21:30:00
2022-04-25T23:00:00+00:00,11.3,26.04.2022 01:00:00
2022-04-26T05:00:00+00:00,7.8,26.04.2022 07:00:00
2022-04-26T07:00:00+00:00,10.9,26.04.2022 09:00:00
2022-04-27T02:30:00+00:00,15.2,27.04.2022 04:30:00
2022-04-27T20:00:00+00:00,5.7,27.04.2022 22:00:00
2022-04-27T21:00:00+00:00,5.9,27.04.2022 23:00:00
2022-04-28T17:00:00+00:00,3.1,28.04.2022 19:00:00
2022-04-29T00:00:00+00:00,7.1,29.04.2022 02:00:00
2022-04-30T01:30:00+00:00,5.8,30.04.2022 03:30:00
2022-04-30T02:30:00+00:00,6.3,30.04.2022 04:30:00
2022-04-30T06:30:00+00:00,8.7,30.04.2022 08:30:00
2022-04-30T07:30:00+00:00,11.3,30.04.2022 09:30:00
2022-04-30T10:00:00+00:00,17.7,30.04.2022 12:00:00
2022-04-30T12:00:00+00:00,15.2,30.04.2022 14:00:00
2022-04-30T12:30:00+00:00,15.6,30.04.2022 14:30:00
2022-04-30T14:00:00+00:00,12.5,30.04.2022 16:00:00
2022-04-30T18:00:00+00:00,12.0,30.04.2022 20:00:00
2022-04-30T18:30:00+00:00,13.4,30.04.2022 20:30:00
2022-05-01T11:00:00+00:00,15.2,01.05.2022 13:00:00
2022-05-01T12:00:00+00:00,11.9,01.05.2022 14:00:00
2022-05-01T19:30:00+00:00,9.3,01.05.2022 21:30:00
2022-05-02T02:30:00+00:00,14.8,02.05.2022 04:30:00
2022-05-02T08:30:00+00:00,16.0,02.05.2022 10:30:00
2022-05-02T10:30:00+00:00,14.0,02.05.2022 12:30:00
2022-05-02T20:30:00+00:00,8.7,02.05.2022 22:30:00
2022-05-03T00:30:00+00:00,11.5,03.05.2022 02:30:00
2022-05-03T01:00:00+00:00,11.7,03.05.2022 03:00:00
2022-05-03T02:30:00+00:00,13.1,03.05.2022 04:30:00
2022-05-03T07:00:00+00:00,16.3,03.05.2022 09:00:00
2022-05-03T19:30:00+00:00,5.5,03.05.2022 21:30:00
2022-05-03T20:00:00+00:00,5.5,03.05.2022 22:00:00
2022-05-04T03:00:00+00:00,9.0,04.05.2022 05:00:00
2022-05-04T06:30:00+00:00,11.1,04.05.2022 08:30:00
2022-05-04T11:30:00+00:00,5.2,04.05.2022 13:30:00
2022-05-04T17:00:00+00:00,4.8,04.05.2022 19:00:00
2022-05-04T19:00:00+00:00,5.7,04.05.2022 21:00:00
2022-05-04T19:30:00+00:00,5.7,04.05.2022 21:30:00
2022-05-04T23:30:00+00:00,8.5,05.05.2022 01:30:00
2022-05-05T04:00:00+00:00,11.7,05.05.2022 06:00:00
2022-05-05T05:00:00+00:00,12.0,05.05.2022 07:00:00
2022-05-05T10:30:00+00:00,11.2,05.05.2022 12:30:00
2022-05-05T11:30:00+00:00,12.5,05.05.2022 13:30:00
2022-05-05T13:00:00+00:00,15.0,05.05.2022 15:00:00
2022-05-05T15:00:00+00:00,17.5,05.05.2022 17:00:00
2022-05-05T18:00:00+00:00,23.9,05.05.2022 20:00:00
2022-05-05T20:30:00+00:00,29.3,05.05.2022 22:30:00
2022-05-06T00:00:00+00:00,28.8,06.05.2022 02:00:00
2022-05-06T03:00:00+00:00,19.7,06.05.2022 05:00:00
2022-05-06T11:30:00+00:00,25.0,06.05.2022 13:30:00
2022-05-06T17:00:00+00:00,17.3,06.05.2022 19:00:00
2022-05-06T21:30:00+00:00,14.2,06.05.2022 23:30:00
2022-05-06T22:30:00+00:00,17.6,07.05.2022 00:30:00
2022-05-07T09:30:00+00:00,16.1,07.05.2022 11:30:00
2022-05-07T14:30:00+00:00,4.0,07.05.2022 16:30:00
2022-05-07T16:00:00+00:00,4.9,07.05.2022 18:00:00
2022-05-08T04:00:00+00:00,13.4,08.05.2022 06:00:00
2022-05-08T06:00:00+00:00,16.6,08.05.2022 08:00:00
2022-05-08T07:00:00+00:00,17.7,08.05.2022 09:00:00
2022-05-08T08:30:00+00:00,14.5,08.05.2022 10:30:00
2022-05-08T10:00:00+00:00,12.2,08.05.2022 12:00:00
2022-05-08T13:00:00+00:00,10.7,08.05.2022 15:00:00
2022-05-08T14:30:00+00:00,7.9,08.05.2022 16:30:00
2022-05-08T16:30:00+00:00,10.9,08.05.2022 18:30:00
2022-05-08T20:30:00+00:00,7.6,08.05.2022 22:30:00
2022-05-09T08:00:00+00:00,15.8,09.05.2022 10:00:00
2022-05-09T10:00:00+00:00,12.1,09.05.2022 12:00:00
2022-05-09T15:00:00+00:00,8.0,09.05.2022 17:00:00
2022-05-10T01:00:00+00:00,14.5,10.05.2022 03:00:00
2022-05-10T06:00:00+00:00,15.5,10.05.2022 08:00:00
2022-05-10T08:30:00+00:00,11.6,10.05.2022 10:30:00
2022-05-10T12:30:00+00:00,7.2,10.05.2022 14:30:00
2022-05-10T14:30:00+00:00,5.2,10.05.2022 16:30:00
2022-05-10T15:00:00+00:00,5.0,10.05.2022 17:00:00
2022-05-11T01:30:00+00:00,10.5,11.05.2022 03:30:00
2022-05-11T07:00:00+00:00,10.3,11.05.2022 09:00:00
2022-05-11T15:00:00+00:00,5.3,11.05.2022 17:00:00
2022-05-11T15:30:00+00:00,5.2,11.05.2022 17:30:00
2022-05-11T16:00:00+00:00,5.2,11.05.2022 18:00:00
2022-05-12T04:30:00+00:00,7.7,12.05.2022 06:30:00
2022-05-12T07:00:00+00:00,7.8,12.05.2022 09:00:00
2022-05-12T10:00:00+00:00,4.0,12.05.2022 12:00:00
2022-05-12T11:00:00+00:00,4.3,12.05.2022 13:00:00
2022-05-12T13:00:00+00:00,4.5,12.05.2022 15:00:00
2022-05-12T15:30:00+00:00,4.9,12.05.2022 17:30:00
2022-05-13T01:00:00+00:00,10.4,13.05.2022 03:00:00
2022-05-13T14:30:00+00:00,4.5,13.05.2022 16:30:00
2022-05-13T15:00:00+00:00,4.8,13.05.2022 17:00:00
2022-05-13T18:00:00+00:00,5.2,13.05.2022 20:00:00
2022-05-13T20:30:00+00:00,5.8,13.05.2022 22:30:00
2022-05-14T01:00:00+00:00,7.6,14.05.2022 03:00:00
2022-05-14T04:00:00+00:00,7.5,14.05.2022 06:00:00
2022-05-14T11:30:00+00:00,5.1,14.05.2022 13:30:00
2022-05-14T13:00:00+00:00,3.8,14.05.2022 15:00:00
2022-05-15T23:00:00+00:00,2.5,16.05.2022 01:00:00
2022-05-16T01:00:00+00:00,3.2,16.05.2022 03:00:00
2022-05-17T01:30:00+00:00,5.5,17.05.2022 03:30:00
2022-05-17T06:00:00+00:00,5.7,17.05.2022 08:00:00
2022-05-17T18:00:00+00:00,3.7,17.05.2022 20:00:00
2022-05-20T19:30:00+00:00,11.7,20.05.2022 21:30:00
2022-05-20T21:00:00+00:00,11.4,20.05.2022 23:00:00
2022-05-22T23:30:00+00:00,2.5,23.05.2022 01:30:00
2022-03-02T11:00:00+00:00,20.5,02.03.2022 12:00:00
2022-03-02T17:30:00+00:00,23.4,02.03.2022 18:30:00
2022-03-02T20:30:00+00:00,30.8,02.03.2022 21:30:00
2022-03-03T05:30:00+00:00,32.1,03.03.2022 06:30:00
2022-03-03T16:30:00+00:00,11.1,03.03.2022 17:30:00
2022-03-04T10:30:00+00:00,28.5,04.03.2022 11:30:00
2022-03-05T01:30:00+00:00,27.1,05.03.2022 02:30:00
2022-03-05T11:00:00+00:00,19.8,05.03.2022 12:00:00
2022-03-05T19:00:00+00:00,20.0,05.03.2022 20:00:00
2022-03-06T14:30:00+00:00,17.8,06.03.2022 15:30:00
2022-03-06T15:30:00+00:00,15.8,06.03.2022 16:30:00
2022-03-06T16:00:00+00:00,15.5,06.03.2022 17:00:00
2022-03-07T22:00:00+00:00,28.6,07.03.2022 23:00:00
2022-03-08T02:00:00+00:00,30.9,08.03.2022 03:00:00
2022-03-08T03:30:00+00:00,30.6,08.03.2022 04:30:00
2022-03-08T11:00:00+00:00,33.4,08.03.2022 12:00:00
2022-03-12T07:30:00+00:00,24.1,12.03.2022 08:30:00
2022-03-12T10:30:00+00:00,24.5,12.03.2022 11:30:00
2022-03-16T22:30:00+00:00,38.2,16.03.2022 23:30:00
2022-03-18T02:30:00+00:00,19.2,18.03.2022 03:30:00
2022-03-18T20:00:00+00:00,24.5,18.03.2022 21:00:00
2022-03-18T22:00:00+00:00,21.0,18.03.2022 23:00:00
2022-03-20T10:30:00+00:00,25.6,20.03.2022 11:30:00
2022-03-20T22:00:00+00:00,14.2,20.03.2022 23:00:00
2022-03-21T16:30:00+00:00,9.0,21.03.2022 17:30:00
2022-03-21T17:00:00+00:00,9.2,21.03.2022 18:00:00
2022-03-22T00:00:00+00:00,11.4,22.03.2022 01:00:00
2022-03-22T12:00:00+00:00,17.0,22.03.2022 13:00:00
2022-03-23T01:00:00+00:00,16.9,23.03.2022 02:00:00
2022-03-23T06:00:00+00:00,18.5,23.03.2022 07:00:00
2022-03-23T15:30:00+00:00,20.6,23.03.2022 16:30:00
2022-03-23T21:00:00+00:00,25.4,23.03.2022 22:00:00
2022-03-24T17:30:00+00:00,19.6,24.03.2022 18:30:00
2022-03-25T23:30:00+00:00,29.4,26.03.2022 00:30:00
2022-03-27T02:00:00+00:00,,27.03.2022 04:00:00
2022-03-27T07:00:00+00:00,,27.03.2022 09:00:00
2022-03-27T21:00:00+00:00,,27.03.2022 23:00:00
2022-03-29T07:00:00+00:00,,29.03.2022 09:00:00
2022-03-29T12:00:00+00:00,,29.03.2022 14:00:00
2022-03-29T23:30:00+00:00,,30.03.2022 01:30:00
2022-03-30T05:00:00+00:00,,30.03.2022 07:00:00
2022-03-30T09:00:00+00:00,,30.03.2022 11:00:00
2022-03-30T11:00:00+00:00,,30.03.2022 13:00:00
2022-03-30T11:30:00+00:00,,30.03.2022 13:30:00
2022-03-30T18:30:00+00:00,6.9,30.03.2022 20:30:00
2022-03-30T19:30:00+00:00,6.6,30.03.2022 21:30:00
2022-03-30T21:30:00+00:00,7.0,30.03.2022 23:30:00
2022-03-31T01:30:00+00:00,30.3,31.03.2022 03:30:00
2022-03-31T05:00:00+00:00,30.3,31.03.2022 07:00:00
2022-03-31T10:30:00+00:00,7.3,31.03.2022 12:30:00
2022-04-01T00:00:00+00:00,5.9,01.04.2022 02:00:00
2022-04-01T01:00:00+00:00,4.3,01.04.2022 03:00:00
2022-04-01T07:30:00+00:00,18.0,01.04.2022 09:30:00
2022-04-01T09:00:00+00:00,11.3,01.04.2022 11:00:00
2022-04-01T11:30:00+00:00,9.6,01.04.2022 13:30:00
2022-04-01T12:30:00+00:00,9.8,01.04.2022 14:30:00
2022-04-01T23:00:00+00:00,17.8,02.04.2022 01:00:00
2022-04-02T04:30:00+00:00,22.0,02.04.2022 06:30:00
2022-04-02T12:30:00+00:00,7.2,02.04.2022 14:30:00
2022-04-02T16:30:00+00:00,7.8,02.04.2022 18:30:00
2022-04-03T16:30:00+00:00,9.4,03.04.2022 18:30:00
2022-04-04T00:00:00+00:00,13.7,04.04.2022 02:00:00
2022-04-04T01:30:00+00:00,14.7,04.04.2022 03:30:00
2022-04-04T05:00:00+00:00,16.8,04.04.2022 07:00:00
2022-04-04T10:30:00+00:00,10.0,04.04.2022 12:30:00
2022-04-04T15:30:00+00:00,9.5,04.04.2022 17:30:00
2022-04-04T21:00:00+00:00,8.7,04.04.2022 23:00:00
2022-04-05T09:30:00+00:00,9.9,05.04.2022 11:30:00
2022-04-05T17:30:00+00:00,7.8,05.04.2022 19:30:00
2022-04-05T19:00:00+00:00,8.8,05.04.2022 21:00:00
2022-04-06T12:30:00+00:00,1.1,06.04.2022 14:30:00
2022-04-06T13:30:00+00:00,1.2,06.04.2022 15:30:00
2022-04-06T16:00:00+00:00,2.7,06.04.2022 18:00:00
2022-04-07T00:30:00+00:00,1.6,07.04.2022 02:30:00
2022-04-07T09:30:00+00:00,0.5,07.04.2022 11:30:00
2022-04-08T02:00:00+00:00,2.3,08.04.2022 04:00:00
2022-04-08T07:30:00+00:00,2.8,08.04.2022 09:30:00
2022-04-08T14:00:00+00:00,0.6,08.04.2022 16:00:00
2022-04-08T18:30:00+00:00,1.4,08.04.2022 20:30:00
2021-11-21T23:30:00+00:00,14.1,22.11.2021 00:30:00
2021-11-22T22:30:00+00:00,5.8,22.11.2021 23:30:00
2021-11-23T01:00:00+00:00,5.4,23.11.2021 02:00:00
2021-11-23T18:00:00+00:00,10.3,23.11.2021 19:00:00
2021-11-24T09:00:00+00:00,16.8,24.11.2021 10:00:00
2021-11-24T10:00:00+00:00,17.7,24.11.2021 11:00:00
2021-11-24T19:00:00+00:00,29.0,24.11.2021 20:00:00
2021-11-25T13:00:00+00:00,32.9,25.11.2021 14:00:00
2021-11-25T17:30:00+00:00,34.1,25.11.2021 18:30:00
2021-11-25T20:00:00+00:00,30.9,25.11.2021 21:00:00
2021-11-26T20:00:00+00:00,29.7,26.11.2021 21:00:00
2021-11-26T21:00:00+00:00,30.3,26.11.2021 22:00:00
2021-11-27T11:30:00+00:00,0.9,27.11.2021 12:30:00
2021-11-27T17:30:00+00:00,5.7,27.11.2021 18:30:00
2021-11-28T01:00:00+00:00,9.4,28.11.2021 02:00:00
2021-11-28T04:00:00+00:00,7.5,28.11.2021 05:00:00
2021-11-28T08:00:00+00:00,4.0,28.11.2021 09:00:00
2021-11-28T17:30:00+00:00,6.1,28.11.2021 18:30:00
2021-11-28T22:00:00+00:00,11.1,28.11.2021 23:00:00
